-48.8928803195784,-49.5518483425017,-49.6166193788131,-50.2423801535162,-50.722944623659,-50.2287726504669,-50.8750864725245,-52.5865069399317,-50.8558622508025,-50.1627534105549,-51.6240386004163,-51.528091583453,-48.7980540599004,-47.757008962614,-48.8904073167594,-49.1413885959394,-48.4827554054726,-48.1297074663188,-48.6506846376203,-49.6926427023811,-49.4570428990229,-51.0304411719432,-50.1883026034205,-49.8460840852564,-50.3577363715059,-49.7175435461385,-49.2562607238873,-49.2947092512818,-50.1730911978875,-49.7048697989405,-49.9691856537374,-53.4308065314802,-53.2682981912275,-51.6952069789225,-54.5683330711762,-59.0985925431186,-57.6333831155032,-56.2089975115927,-58.5344490052937,-60.3552546798883,-59.5458343807489,-60.3775280467564,-56.6608262256045,-55.9678323726577,-55.5556208075823,-52.7311483080381,-50.9603911206995,-50.0365777789265,-49.4722036091131,-49.0862081960756,-48.5283812137562,-48.1538789071277,-47.9798748175981,-47.9169665794267,-48.4501375215151,-48.3060363975331,-48.3660471874188,-48.658736735969
-48.6990699335868,-50.0709643733321,-50.8737225549852,-51.3484120576107,-52.310984695666,-52.7130125771993,-53.1660552960541,-57.1345559271394,-56.5737025092318,-55.3468329676,-54.8898475305902,-52.2972711141464,-50.4975307989411,-50.7856146740327,-51.5219635081213,-49.4305964088277,-48.2661071752295,-48.4466860685461,-48.3286084230527,-49.5833264826338,-47.9329501349959,-48.1104098933412,-47.6298871730772,-48.099546212606,-48.0129782474518,-47.1889085570769,-47.312088211956,-48.0522491008474,-49.2953467420722,-49.0311343744095,-48.8808502783667,-52.0832017022904,-54.9159121966159,-52.6195133102214,-53.1411192698832,-57.145754105044,-58.6372634062163,-56.1025757255539,-57.4932736951222,-55.5244936921606,-56.8783494228698,-58.5372370909209,-55.2760772142329,-53.4006699542577,-53.6159161794739,-52.6291663269556,-50.8813220377848,-49.9313329180981,-49.4104333604342,-49.477452057109,-49.2564612354831,-49.1227638062943,-48.9788829710977,-48.945725649494,-49.6769743575744,-49.8208669218631,-50.0821827915672,-50.4886064489608
-49.7003255533376,-51.3837722774737,-52.8034863851828,-52.8888711896201,-54.3759139558739,-56.4629647217612,-56.8957105675562,-63.1787998412073,-68.7517206987199,-68.0194262000945,-58.6353779509507,-53.0031700968586,-52.1770971605126,-54.8766458564377,-54.3570760927975,-50.3582369899049,-49.1461141262596,-49.7497189001975,-48.9934823137736,-49.6669849504632,-47.5448428866939,-46.5956121203766,-46.3309055501109,-47.0697522871234,-46.489412582964,-45.763743188946,-46.1920911181604,-47.1757331289418,-48.2545107000368,-48.5800926457499,-48.4617375891444,-51.4229041779407,-56.8350729633491,-54.7149566543699,-53.8324070500456,-56.6921643082301,-59.7853994739014,-57.3268188448487,-56.7185644993148,-52.9564271648595,-55.1447079855351,-56.1193418934366,-54.8588969447034,-52.5022642808518,-52.3441177196969,-52.7981185059518,-51.755894030076,-50.9060963154811,-50.3157036871471,-50.5295966889742,-50.635743832771,-50.7319273627838,-50.6493646098839,-50.7407964204934,-51.4636583502061,-52.1977166997549,-52.8323900213143,-53.3351897076763
-51.7468458581622,-53.1903305477264,-55.0806098495202,-55.1284337526223,-57.163250785175,-61.7377273715463,-61.1601074724471,-72.5899191989782,-64.7124954036691,-65.728243091382,-64.0374236126942,-54.2957472822069,-53.7660222684041,-59.0657262639179,-56.4933560471504,-52.4233910175288,-51.5373026852866,-52.1203506727135,-50.5111651793539,-49.9848691215834,-48.0596204596159,-46.2368809903961,-46.0024698791169,-46.4397035298502,-45.6055886658988,-45.2115250802417,-45.7191639168643,-46.5143360814857,-47.2019662713231,-48.3132690056782,-48.4333255200845,-50.9867953154588,-57.6108476524185,-56.9701174723027,-57.6255921863057,-58.7275285912203,-59.0248666643796,-58.7869008057661,-55.6131708334786,-52.0330946853443,-53.6524785209617,-53.5314219162081,-54.1364722379292,-52.7121530030344,-52.2668944432555,-53.4943029333189,-53.6853534421319,-53.2055348636681,-52.4018480691159,-52.2053772955449,-52.4014238482682,-52.6663595722178,-52.8119512557234,-53.3791092003808,-54.1509309574535,-55.9162417583959,-57.039712325655,-57.2713563281619
-54.385514907607,-54.8407970621977,-57.2196765975012,-58.756502980763,-61.5158527217776,-69.0990169935506,-62.0783242374297,-68.3936354756883,-62.6115091774531,-60.5869832960717,-69.9804531074645,-56.0622970371636,-56.3220363491202,-62.9270814340044,-57.5519255059007,-56.3107243997888,-56.5339879068679,-55.9386150640035,-52.6498500982871,-50.4333096064104,-49.1188922111711,-46.8278392140857,-46.4469474459375,-46.0943108375005,-45.2633844926654,-45.3113944935092,-45.6487719276214,-45.993022892349,-46.3806285233989,-48.1641575441156,-48.5722340890831,-50.0012097672933,-56.3072483839936,-57.1287758003166,-61.2759024553672,-64.7846199006929,-56.9490797244296,-56.7582475157759,-53.9174029636575,-52.3200923762681,-52.1206488910596,-51.3231819479279,-52.7366393846592,-53.3669483840734,-53.2947067922652,-55.4624762444709,-57.4722699090734,-57.6563138323183,-55.9683570617641,-54.1979116367868,-53.8857554970636,-54.2031263091896,-54.8591167411467,-56.5049614244583,-58.4041779859667,-62.7316234961927,-63.9444506651608,-61.7367917027627
-56.7620292381441,-55.7661863281837,-58.509568707248,-63.6473623357658,-67.9762568686085,-79.0596005276252,-63.8410958348751,-61.6916924788746,-63.0631439341691,-59.9549455662887,-58.915606331953,-56.3859500425027,-61.1869945671267,-60.152315069731,-58.1347607504973,-63.9679575533724,-66.644195844076,-61.7012232955822,-54.8223263803026,-50.7261371694308,-50.2302727856599,-48.1522607778084,-47.4916251332302,-46.0917153194935,-45.4093030725036,-45.8063636284429,-45.757326887779,-45.6711070082885,-45.9834341177817,-48.0628419656304,-48.8741838627948,-48.8197622208563,-54.1311678159357,-55.9776280169863,-54.8507898131001,-60.5783816823418,-55.4961765561679,-53.5148092035005,-52.1832618362051,-52.8624855874635,-50.6013514981588,-49.6393282612992,-51.0366217045491,-53.3623921323253,-54.1074821244038,-58.6298414702107,-68.9249170158672,-64.3068815704478,-59.5040916059088,-55.3551128595124,-54.0697686244029,-54.3320415689803,-55.489979224144,-57.6438194056769,-62.0112525782797,-72.7673960270757,-67.5041142393545,-62.8471479950568
-58.224555488265,-56.1369181083117,-58.2019513956631,-61.3823298449545,-62.7654123803661,-67.2581755655838,-80.0157477827438,-58.510945296229,-59.0799993034397,-60.0461914044114,-53.8422105402138,-55.3066468958462,-64.0089981029051,-55.2162981692421,-59.833006201419,-65.2743380400159,-59.7923668380198,-63.5131000999873,-56.0955014269548,-50.9762075950668,-51.2112422461152,-50.0040712685932,-48.9894221867195,-46.6080398243301,-46.0205430668978,-46.4142119744443,-45.9342373703123,-45.6483360036838,-46.0629361881056,-47.948268327639,-49.4375301256009,-48.3602488782584,-52.4986925137081,-55.7279335297863,-51.8001693265138,-54.8202860360412,-54.8856916045107,-51.6362644878056,-50.9210400629748,-51.8647295114151,-49.2644456998862,-48.4794898699965,-49.2399686852922,-51.7064055860227,-52.443356707401,-55.8625845139376,-60.9224721771866,-57.4010872729917,-55.8240210991318,-53.9196820907505,-52.53849438757,-52.6933686947609,-53.9266769711042,-55.070521412651,-56.7670509543885,-59.3768303918302,-59.7654033753806,-59.4524156464107
-57.7772070184183,-56.1955897838892,-56.5202920305192,-56.8398601602446,-57.2485338214726,-60.4905240339264,-60.3295087509169,-56.7172968263347,-54.980564409247,-58.3676230994888,-51.458510425322,-54.8843036549733,-57.5760806927333,-52.7161728411197,-61.8876498958496,-57.4583516522455,-55.6612546967685,-58.8753436073074,-56.3895680485445,-51.8245842431132,-52.6134090360053,-52.3981188539977,-50.8649562216133,-47.8470147303603,-47.0710919302086,-46.9054768733195,-46.1495698276742,-45.939087700771,-46.4908990217665,-47.7628430174941,-50.1978565722356,-49.0206865145102,-51.9717450211468,-57.0928722106806,-52.0787224210043,-52.7240721370664,-54.4185411902855,-51.1860637631717,-50.1922312073945,-49.5776961868777,-48.2307149178565,-47.785707202668,-47.584493094891,-49.1456820165751,-49.6755242873653,-50.6677415919955,-52.5108076239444,-51.7726295282061,-51.0542397920739,-50.7920517987002,-50.0818984344305,-50.1315566590894,-51.1823494964165,-51.7671974848815,-51.9952970685914,-53.7646833997767,-54.8405590406012,-55.5975561592523
-55.4127263020465,-55.6739706547625,-54.4927508971622,-53.939195001776,-54.0281126472317,-56.0669854989469,-53.5895912093737,-54.8571809948672,-52.4360147604428,-54.4600326482095,-50.6296050914841,-54.2848299338128,-52.9145999888717,-52.1240658811981,-56.6738351554072,-53.6213373866454,-54.5194407885661,-55.4806411748203,-56.4561238385104,-54.0981540872881,-55.5122020758722,-55.9624138842574,-53.098548506636,-49.8137097594325,-48.4339758289009,-47.1830468719524,-46.3434021581237,-46.4135507898165,-46.9686919655381,-47.4646823287158,-50.7751912209609,-50.4735610911494,-52.6118481560001,-60.7621498210736,-56.5691940295326,-53.2650665352824,-53.3783605329773,-51.5575963392724,-49.7245689242388,-47.6745654601206,-47.5417928450341,-47.4172451400741,-46.4227608448743,-46.9303307621859,-47.518178640765,-47.373954014536,-48.2704396890037,-48.3496175647798,-47.792111962278,-47.8239630466808,-47.6496927464643,-47.6325441633881,-48.3821630828599,-48.9050752318734,-48.8159384685102,-50.0827613275061,-51.2754508963306,-52.2700818195946
-53.3057162087104,-54.4436296707735,-52.7905459875646,-52.0364374769155,-52.0275834765672,-52.8116791785509,-50.3383903345759,-52.4843411463795,-50.8891005732659,-50.789240027888,-50.725796301616,-51.8509138997347,-50.0697207210287,-52.7468034153237,-51.8829628455169,-51.7257575590569,-54.4405471184495,-53.2430577957885,-56.2829594320909,-59.4224619048213,-62.1473233901066,-62.952808447263,-55.2269952148665,-51.5113888569607,-49.6697925342715,-47.2697964776072,-46.4394733070625,-46.819540156084,-47.1784657550838,-47.0702784843143,-50.5705653701679,-51.2101529570484,-53.4446142996152,-72.1221113317443,-74.5009170165992,-56.1845426824464,-51.992540182037,-51.4020885619919,-49.1864005874561,-46.7627965010889,-47.1930700971959,-47.1862121922933,-45.9792797011825,-45.5882166841462,-46.2127448733147,-45.6199942822218,-45.8579184944818,-46.1724832868255,-45.7283391283839,-45.6369174256441,-45.715639620104,-45.6629903849706,-46.0440720917089,-46.5855037010101,-46.6389772227849,-47.4325615605927,-48.5529657151255,-49.5640051801709
-52.446397150722,-53.0168377066065,-51.6050392933368,-50.7534059428472,-50.7207660282745,-50.3723344941255,-48.8830714952107,-50.2802927064847,-49.9382887088137,-48.4811553582091,-51.2279475417984,-49.4036022824235,-48.8119269930964,-53.461309581215,-49.5086990309874,-51.2569207034419,-54.0626179132978,-52.0179609016349,-55.2887122149836,-68.3304638246978,-64.8286330790458,-65.9144975789592,-55.2236865716584,-51.0500804322281,-49.9903411998598,-47.2244429606024,-46.4570658698806,-46.9048422136207,-47.0044898086605,-46.6712487899155,-49.3478605890173,-50.2998617382644,-51.9811170614117,-63.2368307509072,-54.5914976558246,-56.9068529755795,-50.8603747666263,-50.0816440419539,-48.5840670597275,-46.9039324430047,-47.1829002999693,-47.0275871609725,-46.2781606988196,-45.2610261735213,-45.6940572025172,-45.0696471800663,-44.7257979511054,-44.9330085954141,-44.628570898625,-44.328605097054,-44.43661514047,-44.3555110859759,-44.3713717375826,-44.8422511339797,-45.1677477053104,-45.5798925030473,-46.5236692890138,-47.4618352876963
-52.9286769912362,-51.9646664485137,-50.8479860123674,-49.928689329714,-49.7794731332642,-48.6868628361166,-48.5651919993896,-48.7639824451103,-49.4370581993058,-47.6773463719066,-51.6738649240982,-48.3599148790331,-49.169232645754,-53.1142043375244,-49.085628376363,-51.8838426995038,-53.087769944406,-51.815402277237,-53.831161053087,-57.1478334805433,-56.6390500837145,-56.9950893501241,-52.7850330465932,-49.5167579176083,-49.2005701387174,-47.08614598878,-46.4930276529961,-46.6004737312159,-46.5437581586279,-46.3868111752474,-47.6646522179203,-49.1501279005573,-49.1683398462961,-54.7427026194563,-50.0505477689332,-52.4836996574918,-50.212679135155,-48.7859224001816,-48.2668567924653,-47.9972031899488,-47.5602079359977,-47.129073414983,-47.1919208665496,-46.0010943806192,-45.9419823243925,-45.5476131420592,-44.6970459009131,-44.5488970058362,-44.3533222985915,-43.8836068837335,-43.8524967816035,-43.7239615490116,-43.4461220224307,-43.7301941422299,-44.2606145232714,-44.4288344651464,-45.127195774573,-45.9400163279581
-54.3495155084262,-51.4898280554773,-50.2853217796612,-49.4445081663567,-49.0043233650992,-47.7550164068972,-48.8903125499253,-48.0458391658677,-49.3718395675606,-48.3826675680745,-51.7121160306622,-49.0273115842259,-51.2527169576951,-52.21088524072,-50.4268173437685,-52.9474576681736,-52.20318368722,-52.570487675964,-52.8132157494156,-52.5170327224958,-53.3035548219243,-53.0864719177382,-50.421575579608,-48.6276552566591,-48.1014926059303,-46.9040416729719,-46.5916041218459,-46.0859827077897,-45.9959075190839,-46.295162041921,-46.2531736466273,-48.5244455977497,-47.1967611186032,-50.378534118956,-48.6472044051588,-49.5334243062721,-50.0305769986371,-48.3913240805963,-48.5718638516201,-49.7307567489525,-48.4497733570556,-47.8401280462052,-48.5731224300278,-47.8776162784676,-47.0353479061673,-46.9304015730703,-45.727736005545,-45.0292681079369,-44.8121223352818,-44.2696984519052,-43.9773745045532,-43.7583092932082,-43.3064029110465,-43.3090836761101,-43.8579627446711,-43.9172610988026,-44.3343779355658,-44.9894816828009
-55.0089926430111,-51.3735429644174,-49.7365241100953,-49.1700270705872,-48.357575612739,-47.5381048308765,-49.3554132825729,-48.0556646506237,-49.7897937315277,-50.592600015191,-51.5446109158729,-51.7327632803208,-54.9519171324686,-51.8875595945232,-53.4966405535121,-53.6030317321034,-51.9024902834755,-54.0349519074165,-52.7049292995508,-50.7713887869095,-52.2524326242301,-51.4221433947793,-49.1153330620367,-48.6868492837643,-47.3916887783521,-46.7892801791558,-46.7037481994661,-45.6541185098616,-45.6026334914834,-46.3947990963898,-45.5198748222042,-48.2815833253038,-46.5345841373171,-48.1211035714783,-49.0638475986101,-48.4367537144319,-50.2870907218222,-49.1094627361833,-49.6627882331487,-51.4980038760984,-50.0476673459313,-49.5577028859553,-50.526980214963,-51.0287635332852,-49.1726714618716,-49.0329048596266,-47.8008686790788,-46.4249575674597,-45.9578528995153,-45.4539351345894,-44.8349664003518,-44.465062577304,-43.9770768036842,-43.6390011537601,-43.9551315991978,-43.9960141300454,-44.1331222277909,-44.6111777896261
-53.4955208552367,-51.0797048823949,-49.2708399759402,-49.0050878011075,-47.9550498390026,-47.9249245413439,-49.538036819335,-48.6276456676158,-50.7479395564987,-53.7676171961618,-52.0789175027566,-57.7446038866091,-58.78845966952,-52.7131998480902,-57.8544290709325,-53.9432027473739,-52.3998127708427,-55.6667229155337,-53.6715640986768,-51.1901813211227,-52.8451095421833,-51.4224577136914,-49.0121169849554,-49.4662360494596,-47.3280366781255,-46.8894189515185,-46.7662778570501,-45.5435151856882,-45.5607170693484,-46.6150820358605,-45.6003339565622,-48.2106152247605,-47.206087309723,-47.551327462566,-50.8631708753717,-48.9029617910176,-51.05200963344,-50.9424169941637,-51.5235493636933,-52.8888602380546,-52.5833338869142,-52.7877192502185,-53.6966381693517,-55.6971016613142,-52.718899456681,-51.489435112929,-50.7013444411117,-48.791113448369,-47.8038363074229,-47.3993594613703,-46.476100567477,-45.8938490683306,-45.4781838106349,-44.7841858862875,-44.5931022550293,-44.6263333114323,-44.5209889027493,-44.8063792041467
-51.6026810956707,-50.408064236103,-49.146801205242,-48.9655790799223,-47.9888392155751,-48.7327650341027,-49.316840139045,-49.5120714103733,-51.9695974353203,-55.138358766299,-54.373136393791,-67.4477460160303,-62.7160670147585,-54.6142724742772,-61.1109537160844,-54.4565172455939,-53.8656750480714,-56.742542790689,-55.8281740623927,-54.2606889526707,-55.0756587046424,-53.0331721145021,-50.0851504469299,-50.5063215101234,-47.9023604246464,-47.3160626581924,-46.7985439447028,-45.8713315575832,-45.9410939253873,-46.8785097543023,-46.4654793812047,-48.3164497427549,-49.2293801058042,-48.6165776690391,-53.8652816067696,-51.0345625486371,-52.4806701013501,-53.8055843788952,-53.8972848391882,-54.0705205591247,-56.0313319803132,-58.1681694594482,-59.839328749143,-61.7212283084483,-58.0284784398437,-53.8639212686447,-53.4971780920852,-52.085649859607,-50.4540297733003,-50.0683596867417,-48.99600314174,-48.1663772952492,-47.8125097719099,-46.8091268854977,-45.8575538498445,-45.7831355695947,-45.497481953626,-45.5665519784755
-50.5196701882094,-49.9028760634019,-49.6288690713706,-49.2382781060309,-48.6694501507905,-49.7677422483794,-48.9671616490705,-50.4499641329812,-52.1886543668379,-53.8100827000284,-57.6626120539028,-57.7630093981966,-72.4580482934924,-55.5880218373866,-60.1574346845956,-54.6272951728999,-56.2320735993285,-56.9778489831057,-59.2198907325338,-63.6087895234903,-59.2069472536372,-55.8377299951654,-52.0527413703451,-51.356134626012,-48.9300386758963,-48.1175444820967,-46.9361470341535,-46.632959163851,-46.6762689986781,-47.1647313237536,-47.9126974470515,-48.614191470369,-52.5587280724981,-51.3027901873209,-58.1952810369921,-55.7956574712432,-54.78777554377,-57.2312847591899,-56.1554705080578,-54.7044307152719,-58.4883114662346,-61.3761596761198,-67.8195288480334,-63.952082426009,-61.368723392411,-56.1587872317604,-55.1791465556611,-55.8881757733728,-54.1613287946929,-53.4752890147296,-52.5581288001706,-51.5154966595149,-50.9206161741808,-49.7299320539582,-47.885595880757,-47.4640033558482,-47.0509455868114,-46.857809867584
