-39.5318467857993,-39.5705658513394,-40.1625916147713,-41.3970328211389,-42.7459141722912,-45.2500163269258,-48.5071362070013,-52.5272439321283,-53.7473532121955,-51.031569290878,-48.3845786622802,-48.1323128100663,-48.1204432620165,-46.7806337378763,-46.1180370084489,-47.0904473040359,-46.4655848378233,-46.3610899631379,-45.6979889866664,-44.7736759964013,-43.2468146366935,-42.3056956216794,-41.7873381204079,-41.3077620715896,-41.2008774578139,-41.1401608785945,-41.506519878107,-42.5653574603528,-44.3571763944102,-46.2748469792101,-45.645311625162,-47.6388076505877,-52.86025789001,-51.76462927538,-50.3726483777719,-51.113390314288,-48.8919629521608,-47.1914577067184,-46.2989027867837,-45.8475229750587,-44.5337101056026,-43.2069227492966,-41.7518269483461,-41.2762171779218,-40.7406049914099,-40.4709221176497,-40.9885061799006,-42.0148204750422,-43.1561062819525,-44.0694759529807,-45.6292206658211,-48.525606825763,-51.7018544824307,-48.4143941373528
-38.8085658755765,-38.950473259716,-39.4868865238116,-40.6707023181456,-41.8215662952432,-43.2463317832799,-45.4738363416846,-47.1735973564581,-49.4237523275876,-48.256430549652,-46.4907105414424,-47.0629955191854,-48.3431030500713,-47.1556375507885,-47.5297072303213,-48.5328435989039,-48.4135489710994,-49.8808548269072,-48.9999996094413,-46.9728663695653,-44.8457645994926,-43.9694465168502,-43.23720528174,-42.3919038140341,-42.241703252111,-41.8593973061984,-42.4265376336957,-43.4113116746621,-45.2509265578668,-46.7047118781193,-47.6055575492243,-52.6077448662563,-70.0760113458936,-61.5590027780316,-54.9894733697223,-54.4289993618904,-53.2451361233855,-51.5934468365706,-50.7922141918841,-50.3485595463933,-48.6627453985885,-45.9837074233363,-43.6503953488206,-42.6544187055497,-42.1403364073352,-42.2115239719995,-42.3436563377534,-42.3393322027945,-42.5508270712243,-43.5640472019137,-44.7889516883308,-45.5803751918699,-46.0167265360755,-45.6244993320384
-38.439427218939,-38.766525396189,-39.314724851841,-40.3762104286878,-41.5123227216143,-42.3657190292831,-43.8480680289867,-44.9471471223363,-47.2396034761856,-46.9309608535613,-45.5753695737791,-46.3962130731679,-48.4283754739114,-48.4368729919303,-50.7264712083767,-51.6334571213561,-53.68698708431,-58.0006054536538,-55.1969189272217,-50.1799461506621,-47.1490465931755,-46.0289741273724,-44.882122367301,-43.6723173513113,-43.2123063881665,-42.6134840804446,-43.0984948277019,-43.4493297364923,-45.0046929597638,-46.0069577659716,-47.6151357333906,-52.0584348837638,-57.6012019169262,-65.1482923096222,-59.3193169498545,-55.0226855210624,-58.0354948325375,-61.1751828337428,-63.488863522734,-55.0536098019598,-52.4580138023391,-48.6296761032304,-45.936149914133,-44.4484599593306,-44.2398810498989,-44.8661496909959,-44.2933767943987,-43.1475484951949,-42.8505731082241,-43.9752658916924,-44.7457204227807,-44.175490993002,-43.5034807971891,-44.0075630576853
-38.4046701798001,-39.0325885566758,-39.7938738444691,-40.7861666734763,-41.9935725755571,-42.7114051205595,-43.5366341007078,-44.3480315937231,-45.7787849151067,-46.4479282427546,-45.7872833077963,-46.5030002428617,-48.1842966885791,-50.4409487457955,-55.1677852109266,-56.1190889450177,-71.8855668747391,-62.1081961184455,-59.3482504905839,-52.8850684151779,-49.9518358798712,-48.2978348422753,-46.7587955130285,-45.1090980545277,-44.0411190055919,-43.4028932371228,-43.3726305205779,-42.9394430890388,-44.1826461303222,-44.7592147678702,-45.3864820639961,-47.2730561254008,-51.772999015722,-54.2668052267927,-55.5407483727504,-52.6187105139845,-59.0216031740218,-57.2227223388718,-55.3723406498921,-51.9812889309261,-50.0818188187693,-48.4887580860514,-47.5470032143727,-46.4722988385547,-47.0643408736491,-48.3170249876546,-46.9905301979847,-45.1421198031512,-44.5005194243265,-45.3150642901036,-45.3832583166153,-44.0869393008679,-42.8503353703434,-43.5726800662924
-38.6513533221679,-39.6493053309126,-40.9007893718488,-42.0497319552813,-43.409058235017,-44.3602083633863,-44.4829491482421,-44.8279893571001,-44.8240728068967,-45.8825191368669,-46.5981644837738,-47.0054105915083,-47.5327529301028,-51.2299227941567,-53.8794633629249,-56.6847355349867,-56.2720034149488,-56.2559368384203,-56.8699118308969,-53.9124909500729,-52.7829901239953,-50.7498991342839,-48.9040701718334,-46.7091459106254,-44.9799705689825,-44.3842660826049,-43.6610075857,-42.83841063967,-43.5701273426672,-43.7438520368981,-43.7087218141925,-44.7214194564006,-48.4563183575419,-48.4530223813674,-49.6580192566312,-49.5392245394584,-53.8533633770727,-50.612861055146,-49.0510899231604,-48.6847327568051,-47.2603599119216,-46.9335365545029,-48.1186853225535,-48.7377227050708,-50.5309073553738,-52.1246932284866,-50.8486422050957,-49.1421463780503,-47.9992555506098,-47.5749451001845,-46.5522294311443,-45.0381890732348,-43.6807764772496,-44.2393163376016
-39.0635861027719,-40.3544668727624,-42.2656638308519,-44.1141749525903,-46.1049658868399,-47.8987355481849,-46.9378638162055,-46.0070092436284,-44.3461797177544,-44.8977887656365,-46.5998870820191,-46.5205032977974,-46.5597494454192,-48.8423664721435,-50.1638412003879,-53.5843150655241,-53.1022728968431,-57.7880407615232,-59.1206634449092,-55.5979414154344,-54.6477309458695,-53.0109196681672,-50.8385244858832,-48.3565498424229,-46.4045272420512,-45.9018260386065,-44.6287524580179,-43.8010505746156,-43.6366049168575,-43.3984006333666,-43.2847895169275,-43.6553780564162,-45.6463806490185,-44.597940536956,-45.5835664094239,-46.8192509526336,-48.5895183634071,-47.3369249023076,-46.5317951603387,-47.1277225618222,-46.0844107492725,-46.3504149180274,-48.747172743269,-51.3810106042932,-53.7514088302248,-55.2410118815176,-56.461187481469,-55.5910802895962,-54.1281385063038,-50.7578266051012,-47.909594850523,-46.5174293624837,-45.7727523668951,-45.803153221766
-39.4590904542999,-40.7756221245561,-42.9798399652497,-45.9611591096606,-50.4026465620699,-56.845324200086,-50.9515919946786,-47.0943145049836,-44.0472663317173,-43.7563331219122,-44.929709153578,-44.6465671645254,-45.3653387300896,-46.0959066237012,-48.1781031774601,-51.3386206684587,-54.0986549141545,-65.7436202827036,-94.0487311232023,-57.7800908657076,-54.4043838349236,-53.6452432404714,-51.3885882765186,-49.6952806281319,-48.6237787114013,-48.5408214922881,-47.0375170077673,-46.217544148983,-44.7106517815631,-43.9568629985869,-43.8793445268924,-43.3685733487808,-43.2411171122734,-42.2270350104159,-42.9651596929895,-44.5200470791208,-44.8297163414554,-45.41792848223,-45.5895368607692,-46.7236425213201,-46.4224767210813,-47.3484268494078,-50.0543229779751,-53.5495338367132,-54.705689980276,-56.3077332176385,-64.8111566434954,-55.7715312077936,-56.984076295768,-53.9726679642758,-48.6153751424438,-47.6397643915136,-48.6161737381317,-47.6429617078321
-39.6714678309691,-40.7334070535696,-42.507149120943,-45.3977204227096,-50.6435151880855,-56.3732565887746,-50.3684204730078,-46.5656897743632,-43.4739716820935,-42.6346605083128,-42.7521253026151,-42.6889944470748,-44.0115720818859,-44.2602759745144,-47.121846335104,-49.3096327384932,-53.8870118085256,-54.0315835528702,-56.0620182151715,-53.9405077128325,-52.5240944873881,-51.7434723611233,-49.9800765332411,-50.2554227808974,-51.6416756967579,-53.4770675183172,-52.3636278764552,-49.9482730349531,-47.0204190393066,-45.2902284833699,-44.4639765391785,-43.1503199585263,-41.3855453702668,-40.9346122130443,-41.3259494423086,-42.5576289361452,-42.3767856382809,-44.2269663889938,-45.3414272265918,-46.9923549018421,-48.2399675807011,-50.2443247525447,-52.1289742433765,-54.3680319931058,-54.2945944081532,-55.3613481107904,-67.4704903404038,-52.9231154019693,-52.7905282674015,-52.8316160553093,-48.1243919897983,-47.9456638205178,-50.7356514351243,-48.7018615775803
-39.693808316822,-40.4492660501818,-41.6021102659859,-43.4105436110672,-45.8441779132681,-47.0171787315904,-45.7070374504449,-44.5096834964165,-42.5880424679905,-41.6151367594026,-41.0436234032458,-41.3385318714774,-42.6332553331676,-43.1309728652158,-45.6272037378525,-46.8713832001875,-48.7195921492783,-48.3041248366904,-49.6963140467357,-49.3566048036357,-49.9434498908577,-48.6913570785833,-47.7865131283948,-49.8099591707602,-53.8318270098981,-63.683655301728,-58.9917392729845,-50.8203921593792,-49.3312557219582,-45.7660670408913,-43.44715645019,-42.2634324340233,-40.0825088387133,-40.2930603407768,-40.2765418181497,-40.9419633278455,-40.9176063771174,-43.3347983305645,-45.0413049335365,-47.2659849945362,-50.8602234766552,-53.9050761936239,-55.9035872509501,-56.485561965591,-54.1607150500209,-53.6260635090093,-55.7843982358871,-51.4046222049442,-50.6202305743676,-49.1940312324132,-47.2058627356181,-47.8273536119376,-50.2399058015413,-48.7188096281741
-39.7080125472024,-40.2933631000794,-41.0554883829141,-41.9749067063354,-42.8508618246252,-43.2880633442244,-42.8285198349502,-42.5524772964088,-41.8005713666951,-40.8830431433786,-40.077043648316,-40.645630466553,-41.443160457527,-42.2969722796431,-43.3976471959943,-44.4463918514831,-44.8286052837035,-45.4446809907425,-46.2725567402792,-46.4291428128518,-47.2884916080083,-46.0468145559049,-46.0606402632287,-48.5973261177221,-52.1555394072783,-55.4135558766252,-50.3307625363063,-47.6649308890056,-47.3279008038384,-43.732264333699,-41.4311007666655,-40.7053266625985,-39.2416815580747,-39.861163656209,-39.5391540343326,-39.7190715266888,-40.1374698322483,-42.3310020253667,-44.2156368763501,-46.6672709621232,-50.5154426135888,-51.6387965170038,-59.9660000369012,-60.5694539513458,-53.3934505851228,-51.8705785214367,-49.8317598948508,-49.2975200619521,-49.4832051662389,-46.6047890609835,-46.6387657167754,-47.4855166684952,-47.899350789134,-48.3305283776027
-39.9638675938685,-40.5402016664753,-41.1682131599283,-41.5802739870317,-41.6856992602316,-41.7994260989479,-41.6372771380001,-41.4409922210858,-41.4479273769062,-40.6370918599005,-39.8828092855795,-40.4946232245381,-40.6260631162476,-41.5337614899935,-41.4326062549982,-42.5911325006637,-42.7279453505972,-44.0764883505319,-44.3138361031294,-44.7567381503175,-45.2220489433571,-44.4850257112357,-45.2722798511845,-47.1680183721298,-48.9669276104124,-49.2771469255924,-46.0304566786296,-45.2483148391725,-43.9595327657769,-41.3916425121072,-39.9025331626959,-39.2179663936575,-38.7575696520762,-39.3118225156963,-38.9550443591363,-38.8925682524217,-39.7111054540915,-41.095942133872,-43.0055214583732,-45.1107399650194,-47.5159198166032,-48.0630868142248,-52.1445732814277,-53.0625560864158,-51.2170080912052,-50.3676069275827,-46.6157186099777,-47.171335519415,-48.3763950529148,-45.2712421514348,-46.542356747709,-46.8786534239061,-45.7836940495498,-47.9440919081082
-40.6805629901241,-41.3710894703794,-42.0599616810501,-42.3368801100588,-42.102600232302,-41.9478800495668,-41.8404982320271,-41.3376072710663,-41.6429375021191,-40.9630122675841,-40.3991015135823,-40.7268401040906,-40.2813231216003,-40.9220427359045,-40.3666842213815,-41.5431048566751,-42.0205354549897,-43.6467319469185,-43.4974334857216,-44.1424616408674,-44.2095062306147,-44.2286335780699,-45.4564421064604,-46.0494554421886,-46.4023022155111,-45.7906865249584,-44.0289190906678,-43.9561201877804,-41.9109548468928,-40.1486633439101,-39.3391440556503,-38.3726558232501,-38.5545254821168,-38.601330893536,-38.4485968113,-38.4140077929513,-39.374453673432,-39.9028663142575,-41.8022926575532,-43.3837235708969,-45.2652106137655,-46.1018131837017,-47.1976700638213,-47.9744262576155,-49.1137460424316,-49.1462101101969,-45.3129339503169,-45.9530387978081,-46.9717034107915,-44.9121251780396,-46.6017900671262,-46.1928016975669,-44.8196207194883,-47.8202386423579
-42.0261568894219,-42.9492670434727,-43.8927499318577,-44.4538990852332,-44.1604512824581,-43.6436000712906,-43.3374354592351,-42.2888100622627,-42.3959467489788,-41.8258130151326,-41.4677407870348,-41.1585692756867,-40.4271415538679,-40.656754448898,-40.3389463757321,-41.3589351905455,-42.481027733584,-43.8884728781977,-43.8489446929907,-44.6550143991064,-44.5502531749155,-45.4083431973878,-46.4697007324483,-45.5906056317397,-44.8726851877849,-43.855982496725,-43.3899043784211,-43.5001480408403,-41.2533370200884,-40.1428446733896,-39.7276547377246,-38.3798319755186,-38.6059272476115,-37.9578529331383,-38.0256342709612,-38.2086350260021,-39.0322325040679,-39.0643692851407,-40.8189668187372,-42.0324540400308,-44.086413877593,-45.3108478413474,-45.019023201532,-46.0239293362194,-48.1584389968045,-48.2533459554527,-45.5989017830211,-45.6768725835028,-45.4706411334092,-45.1263191199922,-46.2893892271351,-45.6566324423162,-45.1922590556859,-48.1086482433273
-44.0785186000551,-45.4601815886489,-47.0392823849698,-48.5339492104046,-48.2643317323799,-46.9821524016248,-46.1082214627736,-44.3498768899839,-43.7203435605197,-43.1289987615231,-42.8067647715188,-41.6560372261538,-41.0133671027292,-40.8543888731104,-41.2868818598632,-42.0032567786993,-43.8975287500666,-44.7423063301208,-45.6157523644044,-46.6281022242738,-46.6186300841281,-48.2057431543701,-48.1224518759682,-45.9878814880455,-44.5221648822084,-43.355425317467,-43.8667085466381,-43.7591133983026,-41.8510332566399,-41.2328164256785,-40.8021204897559,-39.2360438996185,-38.938508526615,-37.7075979323095,-37.8097784979093,-38.2116995926703,-38.7393960063638,-38.7062380462587,-40.0878154066205,-41.1821697989271,-43.6276098280877,-45.2246514999101,-44.8981776164978,-46.6332886092649,-48.8416648506589,-47.9910078913363,-47.1788796010058,-46.1152982699216,-44.2275184658665,-45.3576581710569,-45.3153782460887,-45.2878165168809,-46.5235814285471,-48.4228844783744
-46.550264839303,-48.9332083792997,-52.3856306734002,-56.9302894864671,-54.986506770307,-51.7075587854274,-50.0045486856294,-47.5804442286357,-45.6513923780228,-44.769304960986,-44.0880327707059,-42.2459211761102,-41.923155342586,-41.5162108825954,-42.9359544548133,-43.2743647623348,-45.6146289093202,-46.3185634249312,-49.4837085752278,-51.0467910733839,-51.2815217369439,-52.8058828384639,-50.1963259209195,-47.3123799406423,-45.5136121515847,-44.4556864210557,-45.5145344710167,-44.7731301916494,-43.5558949134863,-43.0773504960004,-42.026703026038,-40.7571350428564,-39.6361337570447,-38.1406013331266,-38.0116116385911,-38.4126709833921,-38.5902037818515,-38.7903773551663,-39.5865045833996,-40.7444078681917,-43.3609367057913,-45.40937621951,-46.4983683546097,-50.3191663987978,-52.216266109037,-48.7883137277727,-48.8634581558972,-46.9618981344139,-43.451188294351,-45.0487601175784,-43.9592106869339,-44.9043599572545,-47.0556044201012,-47.7242546196064
-48.1768652889021,-51.8150461681329,-58.8502485855084,-65.4613275890157,-57.97321515276,-55.3281491520672,-54.346124379723,-51.8583638889768,-48.1253401163486,-46.5683637314379,-45.1572569360268,-43.0558735316822,-42.9773510281491,-42.5331095980741,-44.5184038016077,-44.5688375197093,-46.1795377569567,-48.5635563811764,-57.1455546210543,-63.9964788608977,-60.2955481841477,-57.992800734046,-51.8212023001974,-49.4546419364396,-48.1745931927797,-47.6875465682577,-48.6325631587019,-46.7309947989537,-45.952109139724,-45.0742578088377,-43.0422675831958,-42.5867404550066,-40.8461861893329,-39.4692872674078,-38.8479130233503,-38.8826092055247,-38.6740466131414,-39.1910573784083,-39.325615596055,-40.5438002920393,-42.7200999257857,-45.3656446406135,-48.1862816121893,-54.6804691715646,-66.5410778681987,-50.2813932978858,-48.2585577464862,-47.05078516914,-43.1248107432419,-44.0409949550111,-42.6943508167239,-44.2084731558224,-45.4028657304187,-45.8277986468114
-48.0452170556189,-51.2064178075567,-54.4633594948158,-55.7065959467012,-56.5990562465792,-57.4806054401978,-58.730776548911,-56.2140248020334,-50.6238607387798,-48.0796498391634,-46.0509103113133,-44.06455285425,-43.97082351553,-43.6574788555412,-44.9163328818448,-44.9975883817157,-45.3345280827283,-49.6838521910578,-54.635130606476,-56.7292272342126,-56.9764605093702,-57.396182332894,-51.55756235724,-52.1422227374484,-53.446418932263,-55.0820797929419,-54.0096057692755,-49.9685716575499,-48.1453655185279,-46.9207151485011,-44.3614787518438,-44.5255627319279,-42.7770024058307,-41.7756992796087,-40.4986094817013,-39.7391603288933,-39.0920216047436,-39.7600410807786,-39.3641433946669,-40.4345023049848,-41.6536160993072,-44.6843796089274,-46.5594379709934,-48.4085583320701,-53.7427297016576,-49.1561782745665,-46.2562247994213,-45.1111811205004,-43.0718872522203,-42.727863475534,-41.8179351378312,-43.0700685588553,-43.3018468586596,-43.7409935316934
-47.5178857455484,-49.7710239901119,-51.622352344113,-54.3563784926576,-59.4286951818347,-64.3945281405179,-66.4478547750332,-58.9894658720213,-52.0538786374604,-48.8489302961075,-46.695473229093,-44.9481581098685,-44.7430634512483,-44.5254629068029,-44.1277471590218,-44.4937131040743,-44.3758629375706,-47.4651553787353,-48.7877136679204,-50.0306258772845,-52.8114223937888,-52.9655392212764,-50.5843325232252,-55.5792371621723,-65.5662535326984,-67.8700696455033,-65.2367615614708,-54.2011687477955,-49.9097705242388,-49.2761850392328,-47.0642733106978,-47.0661656072855,-45.6369237791662,-44.705901755171,-43.054675126564,-41.037737706972,-39.9572123526121,-40.3710656274311,-39.7657070092684,-40.4023255939718,-40.6540861616233,-43.4172451570846,-43.9636008691809,-44.4435947031493,-46.6788363094082,-45.7867359537898,-44.7458334870572,-42.8006233742932,-43.1327190570258,-41.6902101948399,-41.4424714151827,-41.8096776205307,-41.7634257747672,-42.0958727033806
-47.6052202323798,-49.4277250287512,-51.4234804986231,-56.1297041941449,-67.0550226104543,-67.8797552142686,-69.1387541525407,-60.211041950516,-52.2422581303223,-49.1311917241453,-46.8968131404423,-45.4313342521283,-45.2232797315575,-44.8859917169238,-43.1029894253026,-43.7340061087767,-43.8296178835336,-44.6806775237008,-45.878319263934,-47.1446391863857,-50.0187932409878,-49.0806791283778,-50.3956319106684,-58.8017216740424,-58.7317478824943,-54.7037770765132,-63.0732445432123,-54.7088985024146,-52.6060920584219,-53.1566019760326,-52.9342330192324,-51.5485566256118,-49.1477838450769,-46.9709339148023,-46.1037810792897,-42.6221573890807,-41.366227843856,-40.9586954930174,-40.5329402455291,-40.536793556319,-40.1403949850359,-42.0022201921237,-42.3923149994337,-42.7189327324036,-43.4666067033769,-43.5437595419493,-44.1162862307956,-41.6798316413353,-43.357238765662,-41.3585321389746,-41.5750651150449,-40.9089891657211,-40.8067973401438,-41.0216728615712
